"Gene ID","source_id","Product Description","Gene Type","Input ID","Gene Name or Symbol","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes"
"TGME49_281575","TGME49_281575-t26_1","hypothetical protein","protein coding gene","TGME49_281575","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281580","TGME49_281580-t26_1","PP2C, putative","protein coding gene","TGME49_281580","N/A","N/A","N/A","GO:0003824;GO:0043169;GO:0046872;GO:0004721;GO:0004722","catalytic activity;cation binding;metal ion binding;phosphoprotein phosphatase activity;protein serine/threonine phosphatase activity","GO:0006470","protein dephosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281590","TGME49_281590-t26_1","hypothetical protein","protein coding gene","TGME49_281590","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281600","TGME49_281600-t26_1","hypothetical protein","protein coding gene","TGME49_281600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281610","TGME49_281610-t26_1","hypothetical protein","protein coding gene","TGME49_281610","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281620","TGME49_281620-t26_1","aldo/keto reductase family oxidoreductase","protein coding gene","TGME49_281620","N/A","GO:0016021","integral component of membrane","GO:0004032;GO:0016491","alditol:NADP+ 1-oxidoreductase activity;oxidoreductase activity","GO:0055114","obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281630","TGME49_281630-t26_1","hydroxyacylglutathione hydrolase","protein coding gene","TGME49_281630","N/A","N/A","N/A","GO:0016787;GO:0004416","hydrolase activity;hydroxyacylglutathione hydrolase activity","GO:0019243","methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281640","TGME49_281640-t26_1","hypothetical protein","protein coding gene","TGME49_281640","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281650","TGME49_281650-t26_1","hypothetical protein","protein coding gene","TGME49_281650","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281660","TGME49_281660-t26_1","hypothetical protein","protein coding gene","TGME49_281660","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281675","TGME49_281675-t26_1","protein kinase, putative","protein coding gene","TGME49_281675","N/A","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281900","TGME49_281900-t26_1","SET domain containing lysine methyltransferase KMTox","protein coding gene","TGME49_281900","KMTOX","GO:0005634","nucleus","GO:0003677;GO:0008168;GO:0005515","DNA binding;methyltransferase activity;protein binding","GO:0032259","methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281910","TGME49_281910-t26_1","hypothetical protein","protein coding gene","TGME49_281910","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281920","TGME49_281920-t26_1","V-type ATPase, D subunit protein","protein coding gene","TGME49_281920","N/A","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","GO:0042626;GO:0046961","ATPase-coupled transmembrane transporter activity;proton-transporting ATPase activity, rotational mechanism","GO:1902600","proton transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281930","TGME49_281930-t26_1","SAG-related sequence SRS39","protein coding gene","TGME49_281930","SRS39","GO:0016020","membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281950","TGME49_281950-t26_1","membrane protein, putative","protein coding gene","TGME49_281950","N/A","GO:0005674","transcription factor TFIIF complex","GO:0005524","ATP binding","GO:0006366;GO:0006367","transcription by RNA polymerase II;transcription initiation from RNA polymerase II promoter","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281955","TGME49_281955-t26_1","hypothetical protein","protein coding gene","TGME49_281955","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281960","TGME49_281960-t26_1","hypothetical protein","protein coding gene","TGME49_281960","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281980","TGME49_281980-t26_1","phosphatidate cytidylyltransferase","protein coding gene","TGME49_281980","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0004605;GO:0016772","phosphatidate cytidylyltransferase activity;transferase activity, transferring phosphorus-containing groups","GO:0016024","CDP-diacylglycerol biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_281990","TGME49_281990-t26_1","Nicotinamidase","protein coding gene","TGME49_281990","N/A","N/A","N/A","GO:0003824;GO:0008936","catalytic activity;nicotinamidase activity","GO:0008152","metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282000","TGME49_282000-t26_1","hypothetical protein","protein coding gene","TGME49_282000","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282030","TGME49_282030-t26_1","hypothetical protein","protein coding gene","TGME49_282030","N/A","GO:0005929","cilium","N/A","N/A","GO:0070286;GO:0003341","axonemal dynein complex assembly;cilium movement","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282040","TGME49_282040-t26_1","hypothetical protein","protein coding gene","TGME49_282040","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282055","TGME49_282055-t26_1","protein phosphatase PP2C-hn","protein coding gene","TGME49_282055","PP2CHN","N/A","N/A","GO:0003824;GO:0004721;GO:0004722","catalytic activity;phosphoprotein phosphatase activity;protein serine/threonine phosphatase activity","GO:0006470","protein dephosphorylation","GO:0042025;GO:0020008","host cell nucleus;rhoptry","N/A","N/A","N/A","N/A"
"TGME49_282070","TGME49_282070-t26_1","hypothetical protein","protein coding gene","TGME49_282070","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282090","TGME49_282090-t26_1","hypothetical protein","protein coding gene","TGME49_282090","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282100","TGME49_282100-t26_1","tRNA-Cys","ncRNA gene","TGME49_282100","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282130","TGME49_282130-t26_1","hypothetical protein","protein coding gene","TGME49_282130","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282140","TGME49_282140-t26_1","cwf21 protein","protein coding gene","TGME49_282140","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282150","TGME49_282150-t26_1","hypothetical protein","protein coding gene","TGME49_282150","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282170","TGME49_282170-t26_1","hypothetical protein","protein coding gene","TGME49_282170","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282180","TGME49_282180-t26_1","hypothetical protein","protein coding gene","TGME49_282180","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282190","TGME49_282190-t26_1","hydrolase, NUDIX family protein","protein coding gene","TGME49_282190","N/A","N/A","N/A","GO:0047631;GO:0016787","ADP-ribose diphosphatase activity;hydrolase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282200","TGME49_282200-t26_1","ATPase, AAA family protein","protein coding gene","TGME49_282200","N/A","GO:0005622","intracellular anatomical structure","GO:0005524;GO:0016887;GO:0008134","ATP binding;ATP hydrolysis activity;transcription factor binding","GO:0019538;GO:0006355","protein metabolic process;regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282210","TGME49_282210-t26_1","AP2 domain transcription factor AP2VIIa-8","protein coding gene","TGME49_282210","AP2VIIA8","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282220","TGME49_282220-t26_1","AP2 domain transcription factor AP2VIIa-9","protein coding gene","TGME49_282220","AP2VIIA9","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_282230","TGME49_282230-t26_1","sulfate adenylyltransferase/adenylylsulfate kinase","protein coding gene","TGME49_282230","N/A","N/A","N/A","GO:0005524;GO:0004020;GO:0004781","ATP binding;adenylylsulfate kinase activity;sulfate adenylyltransferase (ATP) activity","GO:0000103","sulfate assimilation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283450","TGME49_283450-t26_1","Toxoplasma gondii family B protein","protein coding gene","TGME49_283450","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283480","TGME49_283480-t26_1","cell-cycle-associated protein kinase DYRK2, putative","protein coding gene","TGME49_283480","N/A","N/A","N/A","GO:0005524;GO:0004672;GO:0004712","ATP binding;protein kinase activity;protein serine/threonine/tyrosine kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283500","TGME49_283500-t26_1","tetratricopeptide repeat-containing protein","protein coding gene","TGME49_283500","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283510","TGME49_283510-t26_1","hypothetical protein","protein coding gene","TGME49_283510","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283520","TGME49_283520-t26_1","hypothetical protein","protein coding gene","TGME49_283520","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283530","TGME49_283530-t26_1","small rab-related GTPase","protein coding gene","TGME49_283530","N/A","GO:0016020","membrane","GO:0005525;GO:0003924","GTP binding;GTPase activity","GO:0007165","signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283540","TGME49_283540-t26_1","hypothetical protein","protein coding gene","TGME49_283540","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283550","TGME49_283550-t26_1","hypothetical protein","protein coding gene","TGME49_283550","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283570","TGME49_283570-t26_1","hypothetical protein","protein coding gene","TGME49_283570","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283580","TGME49_283580-t26_1","DnaJ domain-containing protein","protein coding gene","TGME49_283580","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283585","TGME49_283585-t26_1","hypothetical protein","protein coding gene","TGME49_283585","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283590","TGME49_283590-t26_1","NLI interacting factor family phosphatase","protein coding gene","TGME49_283590","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283698","TGME49_283698-t26_1","hypothetical protein","protein coding gene","TGME49_283698","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283702","TGME49_283702-t26_1","FATC domain-containing protein","protein coding gene","TGME49_283702","N/A","N/A","N/A","GO:0005524;GO:0016301;GO:0005515;GO:0004674","ATP binding;kinase activity;protein binding;protein serine/threonine kinase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283710","TGME49_283710-t26_1","longevity-assurance protein (LAG1) domain-containing protein","protein coding gene","TGME49_283710","N/A","GO:0016021","integral component of membrane","GO:0050291","sphingosine N-acyltransferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283720","TGME49_283720-t26_1","phosphotyrosyl phosphate activator (ptpa) protein","protein coding gene","TGME49_283720","N/A","GO:0005737","cytoplasm","GO:0003755;GO:0019211","peptidyl-prolyl cis-trans isomerase activity;phosphatase activator activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283730","TGME49_283730-t26_1","endomembrane protein 70 subfamily protein","protein coding gene","TGME49_283730","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283740","TGME49_283740-t26_1","RNA recognition motif-containing protein","protein coding gene","TGME49_283740","N/A","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283760","TGME49_283760-t26_1","hypothetical protein","protein coding gene","TGME49_283760","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283765","TGME49_283765-t26_1","B9 domain-containing protein","protein coding gene","TGME49_283765","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283770","TGME49_283770-t26_1","hypothetical protein","protein coding gene","TGME49_283770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283780","TGME49_283780-t26_1","glucose-6-phosphate isomerase GPI","protein coding gene","TGME49_283780","GPI","GO:0016021","integral component of membrane","GO:0004347","glucose-6-phosphate isomerase activity","GO:0006094;GO:0006096","gluconeogenesis;glycolytic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283790","TGME49_283790-t26_1","protein kinase, putative","protein coding gene","TGME49_283790","N/A","N/A","N/A","GO:0005524;GO:0004683;GO:0004672","ATP binding;calmodulin-dependent protein kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283800","TGME49_283800-t26_1","hypothetical protein","protein coding gene","TGME49_283800","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283810","TGME49_283810-t26_1","hypothetical protein","protein coding gene","TGME49_283810","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283820","TGME49_283820-t26_1","glycine cleavage T-protein (aminomethyl transferase) domain-containing protein","protein coding gene","TGME49_283820","N/A","N/A","N/A","GO:0004047;GO:0005515","aminomethyltransferase activity;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283830","TGME49_283830-t26_1","type I inorganic pyrophosphatase PPase","protein coding gene","TGME49_283830","N/A","GO:0005737","cytoplasm","GO:0004427;GO:0000287","inorganic diphosphatase activity;magnesium ion binding","GO:0006796","phosphate-containing compound metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283840","TGME49_283840-t26_1","GATA zinc finger domain-containing protein","protein coding gene","TGME49_283840","N/A","N/A","N/A","GO:0043565;GO:0008270","sequence-specific DNA binding;zinc ion binding","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283850","TGME49_283850-t26_1","peptidyl-prolyl cis-trans isomerase","protein coding gene","TGME49_283850","N/A","N/A","N/A","GO:0003755;GO:0005515","peptidyl-prolyl cis-trans isomerase activity;protein binding","GO:0006457;GO:0000413","protein folding;protein peptidyl-prolyl isomerization","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283855","TGME49_283855-t26_1","hypothetical protein","protein coding gene","TGME49_283855","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283860","TGME49_283860-t26_1","leucine rich repeat-containing protein","protein coding gene","TGME49_283860","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283878","TGME49_283878-t26_1","RNA recognition motif-containing protein","protein coding gene","TGME49_283878","N/A","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283890","TGME49_283890-t26_1","histone lysine demethylase JMJD6b","protein coding gene","TGME49_283890","JMJD6b","N/A","N/A","GO:0008168","methyltransferase activity","GO:0032259","methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_283900","TGME49_283900-t26_1","ATPase, AAA family protein","protein coding gene","TGME49_283900","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284010","TGME49_284010-t26_1","5'-3' exonuclease, N-terminal resolvase family domain-containing protein","protein coding gene","TGME49_284010","N/A","N/A","N/A","GO:0017108;GO:0003677;GO:0003824;GO:0004527","5'-flap endonuclease activity;DNA binding;catalytic activity;exonuclease activity","GO:0033567","DNA replication, Okazaki fragment processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284040","TGME49_284040-t26_1","hypothetical protein","protein coding gene","TGME49_284040","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284050","TGME49_284050-t26_1","DEAD/DEAH box helicase domain-containing protein","protein coding gene","TGME49_284050","N/A","N/A","N/A","GO:0005524;GO:0003723;GO:0004386;GO:0003676","ATP binding;RNA binding;helicase activity;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284160","TGME49_284160-t26_1","histone lysine methyltransferase, SET, putative","protein coding gene","TGME49_284160","N/A","N/A","N/A","GO:0008168;GO:0005515","methyltransferase activity;protein binding","GO:0032259","methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284170","TGME49_284170-t26_1","DHHC zinc finger domain-containing protein","protein coding gene","TGME49_284170","N/A","GO:0016021","integral component of membrane","GO:0016409","palmitoyltransferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284180","TGME49_284180-t26_1","hypothetical protein","protein coding gene","TGME49_284180","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284190","TGME49_284190-t26_1","pyruvate carboxylase","protein coding gene","TGME49_284190","N/A","N/A","N/A","GO:0005524;GO:0009374;GO:0003824;GO:0046872;GO:0004736","ATP binding;biotin binding;catalytic activity;metal ion binding;pyruvate carboxylase activity","GO:0006094;GO:0006090","gluconeogenesis;pyruvate metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284310","TGME49_284310-t26_1","hypothetical protein","protein coding gene","TGME49_284310","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284530","TGME49_284530-t26_1","hypothetical protein","protein coding gene","TGME49_284530","N/A","GO:0016021","integral component of membrane","GO:0005242","inward rectifier potassium channel activity","GO:0006813;GO:0034765","potassium ion transport;regulation of ion transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284540","TGME49_284540-t26_1","ATP synthase F1, delta subunit protein","protein coding gene","TGME49_284540","N/A","N/A","N/A","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","GO:0015986","ATP synthesis coupled proton transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284560","TGME49_284560-t26_1","ribosomal protein RPL9","protein coding gene","TGME49_284560","RPL9","GO:0005840","ribosome","GO:0019843;GO:0003735","rRNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284570","TGME49_284570-t26_1","hypothetical protein","protein coding gene","TGME49_284570","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284580","TGME49_284580-t26_1","ribose-phosphate diphosphokinase subfamily protein","protein coding gene","TGME49_284580","N/A","N/A","N/A","GO:0016301;GO:0000287;GO:0004749","kinase activity;magnesium ion binding;ribose phosphate diphosphokinase activity","GO:0009116;GO:0009165","nucleoside metabolic process;nucleotide biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284590","TGME49_284590-t26_1","mediator complex subunit MED10","protein coding gene","TGME49_284590","MED10","GO:0016592","mediator complex","GO:0003712","transcription coregulator activity","GO:0006357","regulation of transcription by RNA polymerase II","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284598","TGME49_284598-t26_1","haloacid dehalogenase family hydrolase domain-containing protein","protein coding gene","TGME49_284598","N/A","GO:0016021","integral component of membrane","GO:0016787;GO:0000166","hydrolase activity;nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284602","TGME49_284602-t26_1","E1-E2 ATPase subfamily protein","protein coding gene","TGME49_284602","N/A","GO:0016021","integral component of membrane","GO:0005524;GO:0016787","ATP binding;hydrolase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284615","TGME49_284615-t26_1","hypothetical protein","protein coding gene","TGME49_284615","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284620","TGME49_284620-t26_1","hypothetical protein","protein coding gene","TGME49_284620","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284630","TGME49_284630-t26_1","hypothetical protein","protein coding gene","TGME49_284630","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284645","TGME49_284645-t26_1","hypothetical protein","protein coding gene","TGME49_284645","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284660","TGME49_284660-t26_1","mitochondrial ribosomal protein s6-2, putative","protein coding gene","TGME49_284660","N/A","GO:0005840","ribosome","GO:0019843;GO:0003735","rRNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284680","TGME49_284680-t26_1","hypothetical protein","protein coding gene","TGME49_284680","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_284780","TGME49_284780-t26_1","hypothetical protein","protein coding gene","TGME49_284780","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285140","TGME49_285140-t26_1","hypothetical protein","protein coding gene","TGME49_285140","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285150","TGME49_285150-t26_1","hypothetical protein","protein coding gene","TGME49_285150","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285170","TGME49_285170-t26_1","ribosomal RNA large subunit methyltransferase I, putative","protein coding gene","TGME49_285170","N/A","N/A","N/A","GO:0008168","methyltransferase activity","GO:0032259","methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285180","TGME49_285180-t26_1","hypothetical protein","protein coding gene","TGME49_285180","N/A","GO:0016021","integral component of membrane","GO:0004519;GO:0016788;GO:0003676","endonuclease activity;hydrolase activity, acting on ester bonds;nucleic acid binding","GO:0006308","DNA catabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285190","TGME49_285190-t26_1","zinc finger, C3HC4 type (RING finger) domain-containing protein","protein coding gene","TGME49_285190","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285200","TGME49_285200-t26_1","cleavage and polyadenylation specifity factor protein","protein coding gene","TGME49_285200","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285210","TGME49_285210-t26_1","hypothetical protein","protein coding gene","TGME49_285210","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285220","TGME49_285220-t26_1","CAP-Gly domain-containing protein","protein coding gene","TGME49_285220","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285230","TGME49_285230-t26_1","PRP38 family protein","protein coding gene","TGME49_285230","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285240","TGME49_285240-t26_1","3-oxo-5-alpha-steroid 4-dehydrogenase","protein coding gene","TGME49_285240","N/A","GO:0016021","integral component of membrane","GO:0016627;GO:0019166","oxidoreductase activity, acting on the CH-CH group of donors;trans-2-enoyl-CoA reductase (NADPH) activity","GO:0006629","lipid metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285250","TGME49_285250-t26_1","hypothetical protein","protein coding gene","TGME49_285250","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285260","TGME49_285260-t26_1","hypothetical protein","protein coding gene","TGME49_285260","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285268","TGME49_285268-t26_1","DnaJ domain-containing protein","protein coding gene","TGME49_285268","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285272","TGME49_285272-t26_1","hypothetical protein","protein coding gene","TGME49_285272","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285290","TGME49_285290-t26_1","hypothetical protein","protein coding gene","TGME49_285290","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285300","TGME49_285300-t26_1","hypothetical protein","protein coding gene","TGME49_285300","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285410","TGME49_285410-t26_1","calmodulin-binding carboxy-terminal kinesin-like family protein, putative","protein coding gene","TGME49_285410","N/A","GO:0005874","microtubule","GO:0005524;GO:0008017;GO:0003777","ATP binding;microtubule binding;microtubule motor activity","GO:0007018","microtubule-based movement","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285425","TGME49_285425-t26_1","hypothetical protein","protein coding gene","TGME49_285425","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285445","TGME49_285445-t26_1","hypothetical protein","protein coding gene","TGME49_285445","N/A","N/A","N/A","GO:0031625","ubiquitin protein ligase binding","GO:0006511","ubiquitin-dependent protein catabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
